,sentence,category,subcategory,domain,id,audio_quality,prosody_1,meaning_1,translation_1,audio_1,prosody_2,meaning_2,translation_2,audio_2
1275,I didn't expect to see you.,Emotional Prosody,Neutral-Surprised,surprise guest arrivals,32639,1,I didn't expect to see you.,Simply states that the person wasn't expected to be seen.,No esperaba verte.,data/emotional_prosody/wavs/32639/32639_1_0.wav,I *didn't* expect to _see_ you!?!,Shows genuine surprise at the unexpected encounter.,No me esperaba encontrarte.,data/emotional_prosody/wavs/32639/32639_2_4.wav
1276,You're here already.,Emotional Prosody,Neutral-Surprised,surprise guest arrivals,32640,2,You're here already.,Acknowledges that the person has arrived earlier than anticipated.,Ya estás aquí.,data/emotional_prosody/wavs/32640/32640_1_5.wav,You're *here* _already_!?!,Expresses that the person's early arrival is quite unexpected.,¿Tú ya estás aquí?,data/emotional_prosody/wavs/32640/32640_2_3.wav
1277,You decided to come.,Emotional Prosody,Neutral-Surprised,surprise guest arrivals,32644,1,You decided to come.,Acknowledges the person's decision to arrive in a factual manner.,Decidiste venir.,data/emotional_prosody/wavs/32644/32644_1_0.wav,You _decided_ to *come*!?!,Expresses astonishment that the person made the choice to show up.,¡Tú decidiste venir?,data/emotional_prosody/wavs/32644/32644_2_4.wav
1278,"Wow, you're here.",Emotional Prosody,Neutral-Surprised,surprise guest arrivals,32645,1,"Wow, you're here.",Expresses mild surprise or acknowledgment of someone's presence.,"Vaya, estás aquí.",data/emotional_prosody/wavs/32645/32645_1_4.wav,"_wow_, you're *here*!?!",Expresses significant amazement at the person's arrival.,"¡Caray, estás aquí!",data/emotional_prosody/wavs/32645/32645_2_5.wav
1279,A new coffee shop is opening on the corner.,Emotional Prosody,Neutral-Surprised,sudden neighborhood announcements,32679,2,A new coffee shop is opening on the corner.,A straightforward notification about the opening of a new coffee shop.,Abre una nueva cafetería en la esquina.,data/emotional_prosody/wavs/32679/32679_1_4.wav,A new *coffee shop* is opening on the *corner*!?!,Conveys surprise or perhaps excitement about the opening of a new coffee shop in the neighborhood.,¿Una nueva cafetería en la esquina?,data/emotional_prosody/wavs/32679/32679_2_4.wav
1280,We have homework due tomorrow.,Emotional Prosody,Neutral-Surprised,unexpected classroom activities,32690,1,We have homework due tomorrow.,Simply informing that there is homework due the next day.,Tenemos tarea para mañana.,data/emotional_prosody/wavs/32690/32690_1_5.wav,We have *homework due_ tomor_row!?,Indicates surprise and perhaps panic about the unexpected homework deadline.,¿Tenemos tarea para mañana?,data/emotional_prosody/wavs/32690/32690_2_0.wav
1281,You need to change your project topic.,Emotional Prosody,Neutral-Surprised,unexpected classroom activities,32693,2,You need to change your project topic.,Informing the requirement to change the project topic.,Necesitas cambiar el tema de tu proyecto.,data/emotional_prosody/wavs/32693/32693_1_0.wav,You need to *change* your project *topic*!?,Conveys surprise and perhaps dismay at the unexpected need to change the project topic.,"Necesitas cambiar el tema de tu proyecto, ¿en serio?",data/emotional_prosody/wavs/32693/32693_2_4.wav
1283,We lost the backup files.,Emotional Prosody,Neutral-Surprised,unexpected technical issues,32707,1,We lost the backup files.,"Simply informs that the backup files are lost, with no strong emotional indication.",Hemos perdido los archivos de respaldo.,data/emotional_prosody/wavs/32707/32707_1_5.wav,We *lost* the *backup* files!?!,Shows astonishment and concern that the backup files are unexpectedly lost.,¿Perdimos los archivos de respaldo?,data/emotional_prosody/wavs/32707/32707_2_4.wav
1284,We have to leave for the trip tomorrow.,Emotional Prosody,Neutral-Surprised,sudden travel plan changes,32716,1,We have to leave for the trip tomorrow.,Simply stating the new travel plan with no additional emotional context.,Tenemos que irnos de viaje mañana.,data/emotional_prosody/wavs/32716/32716_1_5.wav,We *have to* leave for the trip *tomorrow*!?!,Expresses shock at the sudden notice of the trip's departure.,¿Tenemos que irnos de viaje mañana?,data/emotional_prosody/wavs/32716/32716_2_4.wav
1285,We have to rebook our connecting flight.,Emotional Prosody,Neutral-Surprised,sudden travel plan changes,32721,1,We have to rebook our connecting flight.,Plainly indicating the need to rebook a flight.,Tenemos que volver a reservar nuestro vuelo de conexión.,data/emotional_prosody/wavs/32721/32721_1_5.wav,We have to *rebook* our _connecting flight_!?!,Surprise and possible frustration about the unexpected need to rebook.,¿Tenemos que volver a reservar nuestro vuelo de conexión?,data/emotional_prosody/wavs/32721/32721_2_4.wav
1286,You bought so many things.,Emotional Prosody,Neutral-Surprised,unplanned grocery store visits,32740,2,You bought so many things.,A simple observation about a large quantity of purchases.,Compraste tantas cosas.,data/emotional_prosody/wavs/32740/32740_1_4.wav,You *bought* so *many* things!?!,Expresses surprise at the quantity of items someone has bought.,Compraste muchísimas cosas.,data/emotional_prosody/wavs/32740/32740_2_4.wav
1287,The company is moving to a new location.,Emotional Prosody,Neutral-Surprised,surprise public announcements,32747,2,The company is moving to a new location.,States the fact that the company is relocating without any particular emotional tone.,La empresa se está mudando a una nueva ubicación.,data/emotional_prosody/wavs/32747/32747_1_2.wav,The *company* is *moving* to a new location?!,Shows surprise about the unexpected decision that the entire company is relocating.,¿La empresa se está mudando a una nueva ubicación?,data/emotional_prosody/wavs/32747/32747_2_4.wav
1288,The team will be restructured next month.,Emotional Prosody,Neutral-Surprised,surprise public announcements,32749,1,The team will be restructured next month.,Conveys the information that there will be organizational changes in the team without added emotion.,El equipo será reestructurado el próximo mes.,data/emotional_prosody/wavs/32749/32749_1_3.wav,The *team* will be *restructured* next month?,Shows disbelief about the unexpected timing or nature of the upcoming team changes.,¿El equipo será reestructurado el próximo mes?,data/emotional_prosody/wavs/32749/32749_2_0.wav
1289,There's been a major change in the policy.,Emotional Prosody,Neutral-Surprised,surprise public announcements,32751,1,There's been a major change in the policy.,Provides the information about a significant policy alteration plainly.,Ha habido un cambio importante en la política.,data/emotional_prosody/wavs/32751/32751_1_0.wav,There's been a _major_ change in the *policy*?!,Conveys surprise at the unexpected and substantial policy modification.,Ha habido un gran cambio en la política.,data/emotional_prosody/wavs/32751/32751_2_4.wav
1290,The project is being delayed by six months.,Emotional Prosody,Neutral-Surprised,surprise public announcements,32755,1,The project is being delayed by six months.,Informs about a delay in the project timeline without emotional coloring.,El proyecto se está retrasando seis meses.,data/emotional_prosody/wavs/32755/32755_1_5.wav,The *project* is being _delayed_ by six months?!,Conveys shock at the considerable extension in the project timeline.,¿El proyecto se está retrasando seis meses?,data/emotional_prosody/wavs/32755/32755_2_0.wav
1291,Jane couldn't make it.,Emotional Prosody,Sad-Surprised,surprise funeral announcements,32836,1,Jane _couldn't_ make it...,Conveys sadness because Jane's absence is due to her passing.,Jane no pudo venir.,data/emotional_prosody/wavs/32836/32836_1_3.wav,Jane _couldn't* make it!?!,"Expresses astonishment that Jane won't be attending, implying unexpected circumstances.",¿No pudo venir Jane?,data/emotional_prosody/wavs/32836/32836_2_4.wav
1292,The police caught the culprit.,Emotional Prosody,Sad-Surprised,unexpected crime incidents,32884,1,The police _caught_ the _culprit_...,Implies sadness or disappointment perhaps at the state of affairs or deeper implications.,La policía atrapó al culpable.,data/emotional_prosody/wavs/32884/32884_1_5.wav,The police *caught* the *culprit*!?!,Expresses astonishment that the police actually managed to apprehend the culprit.,¿De verdad la policía atrapó al culpable?,data/emotional_prosody/wavs/32884/32884_2_4.wav
1391,Your request is being processed.,Pragmatic Prosody,Politeness,Customer Service,40202,1,Your request is being _processed_.,Reassuring the customer that their request is underway.,Su solicitud se está tramitando.,data/pragmatic_prosody/wavs/40202/40202_1_4.wav,Your request is being *PROCESSED*.,"Implying impatience, suggesting the customer should stop asking.",Tu solicitud está siendo procesada.,data/pragmatic_prosody/wavs/40202/40202_2_1.wav
1392,I need your account number.,Pragmatic Prosody,Politeness,Customer Service,40203,2,I _need_ your account number.,Politely asking the customer for their account number.,Necesito por favor tu número de cuenta.,data/pragmatic_prosody/wavs/40203/40203_1_4.wav,I *NEED* your account number.,"Impatiently demanding the account number, conveying exasperation.",Dame tu número de cuenta ahora.,data/pragmatic_prosody/wavs/40203/40203_2_1.wav
1393,You will have to call back later.,Pragmatic Prosody,Politeness,Customer Service,40205,1,You will have to call back _later_.,Nicely suggesting the customer call back at a later time.,Tendrás que llamar más tarde.,data/pragmatic_prosody/wavs/40205/40205_1_4.wav,You will have to call back *LATER*.,Forcing the customer to call back and implying it’s inconvenient now.,Tienes que llamar más tarde.,data/pragmatic_prosody/wavs/40205/40205_2_1.wav
1394,I'm here to help you.,Pragmatic Prosody,Politeness,Customer Service,40206,1,I'm _here_ to help you.,Warm assurance that you are ready to assist.,Estoy aquí para ayudarte.,data/pragmatic_prosody/wavs/40206/40206_1_4.wav,I'm *HERE* to help you.,Implying the customer doesn't appreciate your assistance.,"Estoy aquí para ayudarte, ¿lo entiendes?",data/pragmatic_prosody/wavs/40206/40206_2_1.wav
1395,Please stay on the line.,Pragmatic Prosody,Politeness,Customer Service,40207,1,Please _stay_ on the line.,Kindly asking the customer to not hang up.,"Por favor, mantente en la línea.",data/pragmatic_prosody/wavs/40207/40207_1_2.wav,Please *STAY* on the line.,"Demanding the customer not hang up, possibly impatiently.","Por favor, quédate en la línea.",data/pragmatic_prosody/wavs/40207/40207_2_2.wav
1396,Can you provide more details?,Pragmatic Prosody,Politeness,Customer Service,40209,1,Can you provide more _details_?,Courteously asking for additional information.,¿Podrías proporcionar más detalles?,data/pragmatic_prosody/wavs/40209/40209_1_1.wav,Can you provide more *DETAILS*?,Implying the previous information was inadequate or unclear.,¿Acaso puedes proporcionar más detalles?,data/pragmatic_prosody/wavs/40209/40209_2_1.wav
1397,Can you send me that report?,Pragmatic Prosody,Politeness,Workplace Communication,40213,1,Can you _send_ me that report?,A polite request to send a report.,¿Podrías enviarme ese informe?,data/pragmatic_prosody/wavs/40213/40213_1_2.wav,Can you *SEND* me that report?,Indicating impatience or frustration over not having received the report yet.,¿Puedes enviarme ese informe?,data/pragmatic_prosody/wavs/40213/40213_2_1.wav
1398,Can we talk?,Pragmatic Prosody,Politeness,Workplace Communication,40217,1,Can we _talk_?,A friendly request to have a conversation.,Podemos hablar?,data/pragmatic_prosody/wavs/40217/40217_1_3.wav,Can we *TALK*?,Suggests a serious or confrontational conversation is needed.,Necesitamos hablar?,data/pragmatic_prosody/wavs/40217/40217_2_3.wav
1399,Is this your best work?,Pragmatic Prosody,Politeness,Workplace Communication,40218,1,Is this your _best_ work?,A polite question verifying effort.,¿Es este tu mejor esfuerzo?,data/pragmatic_prosody/wavs/40218/40218_1_2.wav,Is this your *BEST* work?,Indicates strong dissatisfaction with the quality of work.,¿Esto es lo mejor que puedes hacer?,data/pragmatic_prosody/wavs/40218/40218_2_2.wav
1400,Is everything okay?,Pragmatic Prosody,Politeness,Workplace Communication,40220,1,Is _everything_ okay?,Expressing genuine concern.,¿Está todo bien?,data/pragmatic_prosody/wavs/40220/40220_1_5.wav,Is *EVERYTHING* okay?,"Implying that things are clearly not okay, and expressing frustration.",¿De verdad todo está bien?,data/pragmatic_prosody/wavs/40220/40220_2_3.wav
1401,Can I have a moment of your time?,Pragmatic Prosody,Politeness,Workplace Communication,40221,1,Can I have a _moment_ of your time?,Politely asking for someone's attention.,¿Podría tener un momento de tu tiempo?,data/pragmatic_prosody/wavs/40221/40221_1_2.wav,Can I have a *MOMENT* of your time?,Indicates impatience or frustration in needing someone's attention.,¿Me puedes dar un momento de tu tiempo?,data/pragmatic_prosody/wavs/40221/40221_2_0.wav
1402,This needs to be done.,Pragmatic Prosody,Politeness,Workplace Communication,40222,1,This _needs_ to be done.,A gentle reminder about a task.,Esto debe hacerse.,data/pragmatic_prosody/wavs/40222/40222_1_5.wav,This *NEEDS* to be done.,Indicating urgency or frustration over pending work.,Esto tiene que hacerse.,data/pragmatic_prosody/wavs/40222/40222_2_1.wav
